gameId,gameDuration,blueWins,totalDamageDealtToChampionsDiff,totalVisionScoreDiff,totalGoldEarnedDiff,totalMinionsKilledDiff,totalNeutralMinionsKilledTeamJungleDiff,totalNeutralMinionsKilledEnemyJungleDiff,totalVisionWardsBoughtInGameDiff,totalWardsPlacedDiff,totalWardsKilledDiff,averageChampLevelDiff,teamKDA_Diff,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills
4218645424.0,1753.0,False,5130.0,-26.0,-14258.0,12.0,-8.0,-36.0,9.0,-6.0,-1.0,-1.8000000000000007,-3.272222222222222,success,fail,fail,fail,fail,fail,-10.0,-3.0,-1.0,-2.0,-2.0
4218623840.0,1475.0,True,2719.0,4.0,7035.0,-27.0,-30.0,6.0,4.0,14.0,-2.0,0.8000000000000007,2.3585858585858586,fail,success,neutral,neutral,fail,success,6.0,0.0,0.0,1.0,2.0
4211304091.0,1615.0,True,34274.0,18.0,15328.0,-51.0,-6.0,38.0,2.0,21.0,-2.0,2.1999999999999993,10.089473684210526,success,success,success,success,success,fail,9.0,2.0,1.0,4.0,0.0
4210583978.0,1754.0,False,-12184.0,5.0,-10150.0,15.0,-8.0,-4.0,7.0,-4.0,2.0,-1.8000000000000007,-4.747126436781609,fail,success,fail,fail,success,fail,-7.0,-1.0,-1.0,2.0,-1.0
4209030591.0,1515.0,False,-21879.0,-62.0,-8690.0,-5.0,18.0,2.0,5.0,-3.0,-10.0,-1.6000000000000014,-8.305194805194805,success,fail,fail,fail,fail,fail,-4.0,-1.0,-1.0,-3.0,-2.0
4208739110.0,1834.0,False,-9076.0,2.0,-9654.0,-90.0,8.0,-9.0,1.0,9.0,-13.0,-1.8000000000000007,-1.9159420289855071,success,success,fail,fail,fail,success,-7.0,-2.0,-1.0,-3.0,2.0
4206628228.0,1581.0,True,6488.0,5.0,9089.0,26.0,-27.0,5.0,6.0,2.0,6.0,0.7999999999999989,5.009090909090909,success,success,success,neutral,success,success,4.0,2.0,0.0,2.0,2.0
4206498193.0,954.0,False,-11494.0,-25.0,-8207.0,-30.0,4.0,-13.0,2.0,-9.0,-4.0,-1.200000000000001,-6.95,fail,fail,neutral,neutral,success,fail,-2.0,0.0,0.0,0.0,-1.0
4206176824.0,1439.0,True,9316.0,-14.0,9258.0,13.0,19.0,15.0,1.0,0.0,-1.0,1.1999999999999993,3.3192219679633865,success,success,success,success,success,fail,6.0,1.0,1.0,1.0,-1.0
4205928388.0,2072.0,True,2573.0,122.0,9473.0,-99.0,20.0,54.0,2.0,6.0,17.0,0.7999999999999989,1.6763285024154584,success,success,success,success,fail,success,8.0,4.0,1.0,1.0,2.0
4204380174.0,1491.0,False,-5476.0,-54.0,-11070.0,-3.0,-19.0,-42.0,2.0,-28.0,-4.0,-2.0,-7.880952380952381,success,fail,neutral,fail,fail,fail,-5.0,0.0,-1.0,-4.0,-2.0
4204296366.0,2135.0,True,6814.0,49.0,5747.0,30.0,8.0,7.0,10.0,20.0,-7.0,1.5999999999999996,2.8833333333333337,success,fail,success,success,fail,fail,5.0,2.0,1.0,3.0,-1.0
4202300306.0,1661.0,False,-5944.0,7.0,-9475.0,-67.0,9.0,0.0,8.0,-11.0,-3.0,-1.799999999999999,-1.9657142857142857,success,fail,fail,fail,success,neutral,-5.0,-1.0,-1.0,-2.0,0.0
4202173131.0,1419.0,False,-13328.0,14.0,-4547.0,29.0,-7.0,2.0,11.0,-22.0,15.0,-1.799999999999999,-2.25,fail,success,neutral,fail,success,success,0.0,0.0,-1.0,-1.0,2.0
4201933882.0,1787.0,False,-14837.0,-59.0,-7016.0,-34.0,33.0,14.0,5.0,8.0,-28.0,-1.0,-2.605,success,fail,fail,fail,success,fail,-5.0,-2.0,-1.0,0.0,0.0
4201730075.0,1300.0,False,-35840.0,-24.0,-15245.0,-125.0,-19.0,-21.0,7.0,-8.0,1.0,-1.8000000000000007,-6.22884012539185,fail,fail,fail,neutral,success,success,-8.0,-1.0,0.0,-1.0,0.0
4201533867.0,1669.0,False,17013.0,-58.0,-5034.0,78.0,-9.0,9.0,4.0,-4.0,-13.0,-1.0,-1.1600000000000001,fail,fail,fail,fail,fail,success,-2.0,-1.0,-1.0,0.0,1.0
4201445144.0,918.0,False,-16661.0,-19.0,-10503.0,-125.0,-18.0,8.0,0.0,1.0,-7.0,-1.8000000000000007,-11.266666666666666,fail,fail,neutral,neutral,fail,success,-3.0,0.0,0.0,-1.0,1.0
4199708702.0,1293.0,False,-11417.0,-31.0,-10072.0,-64.0,2.0,-23.0,2.0,-4.0,-8.0,-0.7999999999999989,-4.0,fail,fail,fail,neutral,success,fail,-7.0,-1.0,0.0,1.0,-1.0
4199494376.0,1835.0,False,7544.0,-11.0,-5996.0,107.0,-31.0,-3.0,11.0,18.0,-8.0,-0.7999999999999989,-1.885714285714286,fail,fail,fail,fail,fail,fail,-6.0,-2.0,-1.0,-4.0,-2.0
4199433846.0,1708.0,False,-8776.0,-19.0,-8917.0,-26.0,29.0,-7.0,12.0,13.0,0.0,-1.0,-3.9276018099547514,fail,fail,fail,success,fail,fail,-8.0,-1.0,1.0,-2.0,-1.0
4199327621.0,918.0,True,10543.0,-5.0,9284.0,30.0,8.0,12.0,2.0,5.0,-5.0,1.200000000000001,5.2,success,success,neutral,neutral,fail,success,2.0,0.0,0.0,0.0,1.0
4199259403.0,1129.0,True,11999.0,43.0,12231.0,69.0,-4.0,22.0,5.0,2.0,14.0,1.4000000000000004,5.358585858585859,success,success,success,neutral,fail,success,6.0,1.0,0.0,0.0,2.0
4199282177.0,935.0,False,-2959.0,4.0,-9747.0,-45.0,-16.0,-6.0,5.0,-10.0,4.0,-1.4000000000000004,-6.25,success,fail,neutral,neutral,fail,success,-4.0,0.0,0.0,-2.0,1.0
4199105508.0,944.0,False,-11365.0,-9.0,-10201.0,-74.0,-9.0,-13.0,3.0,6.0,-13.0,-1.6000000000000014,-11.692307692307692,fail,fail,neutral,neutral,fail,fail,-4.0,0.0,0.0,-2.0,-1.0
4198861750.0,2478.0,True,-3281.0,26.0,6139.0,9.0,68.0,51.0,9.0,-31.0,20.0,0.0,0.027956989247311714,fail,fail,success,fail,success,success,6.0,3.0,0.0,-2.0,2.0
4198715453.0,1194.0,True,9981.0,42.0,13695.0,72.0,19.0,15.0,3.0,3.0,2.0,1.5999999999999996,3.7407407407407405,fail,success,success,neutral,fail,success,9.0,1.0,0.0,-1.0,2.0
4196658111.0,1487.0,False,-10598.0,-89.0,-12716.0,-21.0,-1.0,-42.0,8.0,-10.0,-10.0,-1.1999999999999993,-10.034782608695652,fail,fail,fail,fail,fail,fail,-11.0,-3.0,-1.0,-3.0,-2.0
4194332479.0,917.0,False,-7925.0,-12.0,-10028.0,-41.0,-5.0,-13.0,2.0,-9.0,-1.0,-1.4000000000000004,-5.613095238095238,fail,fail,neutral,neutral,fail,fail,-4.0,0.0,0.0,-2.0,-1.0
4194245135.0,1630.0,False,-9996.0,-21.0,-6940.0,107.0,-30.0,14.0,1.0,-36.0,12.0,-1.1999999999999993,-2.1768115942028987,success,success,fail,fail,success,success,-3.0,-1.0,-1.0,4.0,2.0
4192435361.0,1830.0,True,6747.0,150.0,9526.0,16.0,26.0,69.0,14.0,25.0,18.0,0.7999999999999989,2.1823529411764704,fail,success,success,neutral,fail,success,7.0,2.0,0.0,-1.0,1.0
4192198209.0,1213.0,True,18463.0,-21.0,6802.0,13.0,-6.0,0.0,5.0,-7.0,-6.0,1.4000000000000004,5.416666666666667,success,success,neutral,neutral,fail,fail,5.0,0.0,0.0,1.0,-1.0
4192138532.0,1361.0,True,1438.0,-48.0,6031.0,-47.0,-7.0,16.0,7.0,-23.0,-4.0,0.3999999999999986,2.172064777327935,success,success,success,neutral,success,success,5.0,1.0,0.0,-1.0,2.0
4191948334.0,1213.0,False,-12603.0,-48.0,-7466.0,-123.0,-5.0,-22.0,6.0,1.0,-16.0,-1.4000000000000004,-3.0444444444444447,success,fail,neutral,neutral,fail,success,-5.0,0.0,0.0,-2.0,1.0
4191836478.0,1301.0,True,18262.0,9.0,9562.0,-6.0,36.0,28.0,7.0,1.0,9.0,1.200000000000001,2.184873949579832,success,success,success,neutral,success,success,8.0,1.0,0.0,3.0,2.0
4191760660.0,1810.0,True,7368.0,67.0,5422.0,-152.0,-30.0,1.0,1.0,41.0,-9.0,0.1999999999999993,5.298029556650246,success,fail,success,success,success,success,7.0,1.0,1.0,1.0,2.0
4191712923.0,1749.0,False,-10722.0,7.0,-11033.0,-19.0,-17.0,-24.0,4.0,34.0,-17.0,-2.0,-4.163043478260869,success,success,success,fail,success,fail,-3.0,-1.0,-1.0,-1.0,0.0
4190830272.0,1829.0,True,28627.0,20.0,7789.0,53.0,-5.0,9.0,2.0,5.0,-7.0,0.8000000000000007,1.2336182336182335,fail,success,success,success,fail,success,5.0,1.0,1.0,0.0,1.0
4190806020.0,945.0,True,11568.0,17.0,5541.0,-2.0,-8.0,-17.0,1.0,9.0,0.0,0.7999999999999989,5.933333333333334,fail,success,neutral,neutral,fail,fail,3.0,0.0,0.0,-2.0,-1.0
4190801176.0,1427.0,False,1462.0,-29.0,-11821.0,-113.0,-41.0,-7.0,2.0,18.0,-19.0,-1.8000000000000007,-2.62,fail,fail,fail,fail,success,fail,-8.0,-1.0,-1.0,1.0,-1.0
4194459515.0,2016.0,False,-6855.0,-38.0,-4606.0,-129.0,15.0,14.0,19.0,23.0,-21.0,-1.200000000000001,-1.2473262032085564,success,success,success,success,fail,success,-1.0,1.0,0.0,-2.0,2.0
4194404080.0,1249.0,True,10965.0,13.0,8618.0,-14.0,13.0,18.0,7.0,-7.0,6.0,1.0,4.685185185185185,success,success,neutral,neutral,success,success,2.0,0.0,0.0,3.0,2.0
4192986554.0,1101.0,True,16552.0,56.0,14082.0,123.0,-24.0,-8.0,3.0,4.0,14.0,2.1999999999999993,10.90909090909091,success,success,neutral,neutral,success,fail,6.0,0.0,0.0,2.0,-1.0
4192937847.0,1994.0,True,-3412.0,-20.0,3888.0,1.0,-19.0,12.0,14.0,-18.0,4.0,0.6000000000000014,0.6950549450549453,fail,fail,success,success,fail,success,5.0,1.0,1.0,0.0,1.0
4190799454.0,1716.0,True,22342.0,78.0,15979.0,-7.0,15.0,55.0,2.0,-4.0,18.0,1.8000000000000007,6.814285714285715,success,success,success,success,success,success,9.0,2.0,1.0,4.0,2.0
4190477472.0,924.0,False,-8571.0,-41.0,-10231.0,-59.0,4.0,-5.0,1.0,-20.0,-1.0,-1.0,-6.4628571428571435,fail,fail,neutral,neutral,fail,neutral,-4.0,0.0,0.0,-1.0,0.0
4190248328.0,1293.0,False,-29109.0,-25.0,-7585.0,-17.0,-54.0,-4.0,2.0,8.0,-6.0,-1.799999999999999,-0.6527777777777779,success,fail,neutral,fail,fail,success,-2.0,0.0,-1.0,-3.0,1.0
4189794922.0,1905.0,True,10391.0,14.0,6365.0,-22.0,-35.0,-7.0,8.0,-17.0,12.0,1.0,1.8399999999999999,fail,fail,success,fail,success,success,5.0,1.0,0.0,4.0,2.0
4189438208.0,1701.0,False,-6251.0,4.0,-8374.0,67.0,17.0,-31.0,8.0,-23.0,19.0,-1.3999999999999986,-3.92936170212766,fail,success,fail,fail,fail,success,-4.0,-3.0,-1.0,-2.0,0.0
4189314801.0,943.0,True,13070.0,11.0,6752.0,8.0,1.0,21.0,2.0,6.0,-4.0,1.200000000000001,4.895833333333333,fail,success,neutral,neutral,success,success,2.0,0.0,0.0,2.0,1.0
4183564118.0,1246.0,False,-10752.0,-35.0,-13169.0,-17.0,-36.0,-26.0,4.0,-25.0,6.0,-1.5999999999999996,-4.684350132625994,fail,fail,fail,neutral,success,fail,-8.0,-1.0,0.0,0.0,-2.0
4183400710.0,1340.0,False,-9385.0,-62.0,-7722.0,26.0,10.0,4.0,2.0,-21.0,-5.0,-1.200000000000001,-4.140151515151515,success,fail,fail,fail,success,success,-7.0,-1.0,-1.0,-1.0,0.0
4182487402.0,1356.0,True,12571.0,-17.0,2071.0,-21.0,18.0,-9.0,5.0,10.0,-4.0,0.40000000000000036,2.7636363636363632,fail,fail,neutral,neutral,fail,fail,-1.0,0.0,0.0,-1.0,-1.0
4182424713.0,1278.0,True,10855.0,34.0,8963.0,-49.0,-4.0,22.0,2.0,-13.0,11.0,1.0,4.818965517241379,fail,success,success,neutral,success,success,6.0,2.0,0.0,3.0,2.0
4182327528.0,1489.0,False,-39448.0,-72.0,-10570.0,40.0,-1.0,-23.0,3.0,-5.0,-15.0,-1.0,-7.316666666666667,fail,fail,fail,neutral,success,success,-8.0,-3.0,0.0,-2.0,0.0
4182291175.0,1418.0,False,-16781.0,22.0,-8997.0,-69.0,-16.0,-4.0,9.0,16.0,-6.0,-1.0,-2.75,success,fail,fail,fail,fail,fail,-7.0,-1.0,-1.0,-2.0,-2.0
4181681620.0,1683.0,True,46115.0,1.0,11559.0,-65.0,8.0,14.0,4.0,-15.0,-2.0,1.6000000000000014,3.1614035087719294,fail,fail,success,success,success,success,7.0,1.0,1.0,4.0,2.0
4181294784.0,2001.0,True,10235.0,-34.0,6244.0,-11.0,20.0,26.0,12.0,-27.0,0.0,0.7999999999999989,1.2592592592592595,success,fail,success,success,fail,fail,5.0,2.0,2.0,0.0,0.0
4181019116.0,1882.0,True,14823.0,37.0,13329.0,79.0,15.0,35.0,3.0,48.0,-17.0,2.200000000000001,1.6167247386759582,success,fail,fail,success,success,success,6.0,1.0,2.0,5.0,2.0
4180547627.0,1622.0,True,26905.0,125.0,14245.0,105.0,25.0,30.0,7.0,27.0,13.0,2.0,2.699857752489332,success,success,success,success,fail,success,9.0,1.0,1.0,0.0,1.0
4180520417.0,1891.0,False,-15925.0,-24.0,-9299.0,-43.0,13.0,-15.0,5.0,22.0,-13.0,-1.3999999999999986,-2.6488095238095237,fail,fail,fail,fail,success,fail,-9.0,-2.0,-1.0,-3.0,-2.0
4180356335.0,1189.0,False,-7009.0,-20.0,-6916.0,39.0,-2.0,-21.0,5.0,-13.0,9.0,-0.5999999999999996,-3.761904761904762,fail,fail,fail,neutral,fail,fail,-4.0,-1.0,0.0,-2.0,-2.0
4180257109.0,1443.0,True,19502.0,-37.0,4913.0,-29.0,-8.0,5.0,7.0,-35.0,9.0,0.40000000000000036,3.071428571428571,success,success,success,neutral,fail,success,5.0,1.0,0.0,-1.0,2.0
4179834306.0,1315.0,True,25813.0,22.0,12206.0,4.0,-25.0,-3.0,2.0,8.0,3.0,1.8000000000000007,5.813519813519814,success,success,neutral,success,success,neutral,2.0,0.0,1.0,3.0,0.0
4179757010.0,1307.0,True,16537.0,71.0,12879.0,31.0,5.0,31.0,1.0,18.0,12.0,1.0,6.9563492063492065,success,success,neutral,neutral,success,success,7.0,0.0,0.0,2.0,1.0
4178875480.0,1714.0,False,3409.0,-63.0,-7291.0,-35.0,51.0,9.0,1.0,-15.0,-5.0,-1.0,-2.181286549707602,fail,success,fail,fail,fail,fail,-6.0,-2.0,-1.0,-1.0,0.0
4178763130.0,936.0,False,-9194.0,-3.0,-9724.0,-27.0,-9.0,-13.0,3.0,-5.0,6.0,-1.0,-11.555555555555555,fail,fail,neutral,neutral,fail,fail,-3.0,0.0,0.0,-2.0,-1.0
4178365271.0,1137.0,False,-21560.0,-38.0,-12946.0,-68.0,10.0,-15.0,2.0,5.0,-15.0,-1.200000000000001,-7.079545454545455,fail,fail,fail,neutral,fail,fail,-8.0,-2.0,0.0,-2.0,-2.0
4178089883.0,1620.0,False,-4071.0,-26.0,-8459.0,-2.0,-30.0,-45.0,1.0,27.0,-14.0,0.0,-1.6777777777777776,success,fail,fail,success,success,fail,-11.0,-4.0,1.0,0.0,-1.0
4178052546.0,1785.0,False,17751.0,-7.0,-6388.0,5.0,-20.0,-15.0,0.0,11.0,-4.0,-1.5999999999999996,-1.28125,fail,success,fail,fail,success,success,-3.0,-1.0,-1.0,2.0,0.0
4178010994.0,1524.0,True,27246.0,11.0,10819.0,-19.0,-13.0,-5.0,5.0,35.0,-11.0,1.4000000000000004,4.9523809523809526,fail,fail,success,success,fail,success,5.0,1.0,1.0,0.0,0.0
4177836564.0,1785.0,True,47858.0,51.0,11333.0,-137.0,12.0,21.0,7.0,21.0,-3.0,1.0,5.823529411764706,success,success,success,success,success,success,9.0,1.0,1.0,3.0,1.0
4177749646.0,1398.0,False,-8046.0,-42.0,-8851.0,-23.0,-2.0,-19.0,2.0,-14.0,-2.0,-0.8000000000000007,-2.0769230769230766,fail,fail,fail,fail,success,fail,-8.0,-1.0,-1.0,-1.0,-2.0
4174146977.0,2028.0,False,-6735.0,-32.0,-680.0,-70.0,-9.0,-18.0,1.0,-26.0,-5.0,-0.3999999999999986,-0.8296703296703298,success,success,success,success,fail,success,-3.0,0.0,2.0,-1.0,2.0
4173888542.0,1226.0,False,2709.0,0.0,-4725.0,-20.0,-6.0,-20.0,4.0,0.0,1.0,-1.0,-2.2444444444444445,fail,success,neutral,neutral,fail,fail,-2.0,0.0,0.0,-1.0,-2.0
4173456970.0,1369.0,False,-26291.0,-7.0,-14044.0,-54.0,-31.0,-30.0,4.0,11.0,-5.0,-2.1999999999999993,-3.4756302521008404,success,fail,fail,fail,fail,fail,-9.0,-2.0,-1.0,-3.0,-2.0
4173194989.0,1548.0,True,14565.0,-13.0,9334.0,87.0,-18.0,7.0,12.0,-32.0,16.0,1.200000000000001,3.3571428571428568,success,success,success,success,fail,success,7.0,1.0,1.0,1.0,2.0
4173158317.0,1497.0,False,-17045.0,-69.0,-11509.0,-9.0,-1.0,-39.0,3.0,11.0,-19.0,-2.1999999999999993,-3.1818181818181817,fail,fail,neutral,fail,fail,success,-4.0,0.0,-1.0,-3.0,0.0
4173104637.0,1307.0,True,28040.0,67.0,20213.0,133.0,-11.0,26.0,6.0,-1.0,16.0,2.799999999999999,10.588383838383837,fail,success,success,neutral,success,success,9.0,2.0,0.0,2.0,1.0
4251185197.0,1783.0,True,-15396.0,9.0,819.0,-78.0,5.0,-16.0,6.0,5.0,2.0,-0.20000000000000107,0.5520833333333335,success,success,success,fail,success,success,3.0,1.0,-1.0,3.0,1.0
4250691476.0,869.0,False,-11314.0,-19.0,-16306.0,-212.0,14.0,-9.0,2.0,-5.0,-2.0,-2.8000000000000007,-10.5,fail,fail,fail,neutral,fail,fail,-8.0,-1.0,0.0,-1.0,-1.0
4249471011.0,842.0,False,-9310.0,-41.0,-12597.0,-157.0,-18.0,-13.0,1.0,-21.0,2.0,-1.5999999999999996,-4.75,fail,fail,fail,neutral,neutral,fail,-7.0,-1.0,0.0,0.0,-1.0
4248717823.0,938.0,False,-8529.0,-13.0,-9368.0,-68.0,-16.0,-4.0,0.0,3.0,-7.0,-1.4000000000000004,-6.6875,fail,fail,neutral,neutral,fail,fail,-3.0,0.0,0.0,-2.0,-1.0
4247510417.0,2166.0,True,23092.0,33.0,8179.0,63.0,1.0,0.0,7.0,-30.0,39.0,1.3999999999999986,2.4096880131362894,fail,fail,fail,fail,fail,fail,0.0,-1.0,0.0,-1.0,0.0
4247377430.0,1550.0,False,2146.0,-14.0,-5327.0,37.0,7.0,-4.0,1.0,7.0,-10.0,-1.3999999999999986,-2.531760435571688,success,success,fail,fail,success,fail,-3.0,-1.0,-1.0,1.0,-2.0
4244363233.0,1329.0,False,-21845.0,-43.0,-12512.0,-64.0,3.0,-12.0,6.0,7.0,-14.0,-2.3999999999999986,-7.377777777777777,fail,fail,fail,neutral,fail,fail,-8.0,-2.0,0.0,-2.0,-1.0
4241915201.0,973.0,True,11250.0,45.0,12049.0,150.0,-10.0,13.0,4.0,17.0,6.0,2.1999999999999993,5.175,fail,success,neutral,neutral,fail,success,5.0,0.0,0.0,-2.0,1.0
4230399433.0,1980.0,True,14022.0,-9.0,560.0,-28.0,-46.0,-26.0,3.0,-2.0,-11.0,0.6000000000000014,1.1769834350479513,fail,fail,fail,fail,fail,success,3.0,0.0,0.0,1.0,2.0
4227004389.0,1343.0,True,11131.0,17.0,6900.0,2.0,6.0,10.0,10.0,-20.0,9.0,0.7999999999999989,2.761904761904762,fail,success,neutral,neutral,fail,success,2.0,0.0,0.0,-1.0,0.0
4226222194.0,2127.0,False,5788.0,22.0,-10002.0,5.0,19.0,-24.0,5.0,-1.0,12.0,-1.3999999999999986,-1.537878787878788,fail,fail,fail,fail,success,fail,-8.0,-3.0,-2.0,-1.0,-2.0
4226093547.0,2044.0,False,-11613.0,-37.0,-9613.0,54.0,-5.0,-18.0,17.0,-10.0,-5.0,-1.200000000000001,-4.423076923076923,success,fail,fail,fail,fail,neutral,-6.0,-1.0,-1.0,-5.0,0.0
4244549116.0,1273.0,True,13548.0,20.0,11493.0,25.0,-20.0,22.0,2.0,5.0,5.0,1.4000000000000004,4.6610576923076925,fail,success,success,neutral,fail,success,10.0,2.0,0.0,-2.0,2.0
4239126173.0,938.0,False,-2189.0,3.0,-6489.0,-46.0,-12.0,0.0,8.0,-6.0,6.0,-1.0,-2.223529411764706,success,fail,neutral,neutral,fail,fail,-2.0,0.0,0.0,-2.0,-1.0
4224351712.0,1178.0,True,15562.0,12.0,13091.0,95.0,9.0,32.0,9.0,-5.0,5.0,2.0,6.25,fail,success,success,neutral,success,fail,8.0,2.0,0.0,3.0,0.0
4216800367.0,835.0,True,14442.0,15.0,12394.0,120.0,21.0,15.0,1.0,6.0,4.0,3.0,12.833333333333334,success,success,success,neutral,success,neutral,7.0,1.0,0.0,1.0,0.0
4216037133.0,1709.0,True,9926.0,29.0,11346.0,45.0,-6.0,35.0,6.0,10.0,-2.0,2.4000000000000004,5.26525198938992,fail,success,fail,success,success,success,5.0,1.0,1.0,2.0,2.0
4195459941.0,1580.0,False,-8263.0,-22.0,-4760.0,-13.0,9.0,9.0,0.0,-19.0,-7.0,-1.5999999999999996,-2.282608695652174,success,success,fail,fail,fail,success,-3.0,-1.0,-1.0,0.0,2.0
4195396327.0,1017.0,False,-5440.0,20.0,-2745.0,11.0,-6.0,7.0,2.0,7.0,-4.0,-0.8000000000000007,-5.401960784313726,success,success,neutral,neutral,fail,success,0.0,0.0,0.0,-2.0,1.0
4188820633.0,1582.0,False,-3654.0,-14.0,-7861.0,-15.0,-18.0,-38.0,11.0,11.0,-11.0,-1.4000000000000004,-3.8819444444444446,fail,success,fail,fail,fail,success,-3.0,-1.0,-1.0,-4.0,0.0
4166949941.0,1785.0,False,895.0,54.0,-5311.0,43.0,-5.0,1.0,6.0,-9.0,16.0,-0.8000000000000007,-3.0114942528735638,success,success,fail,fail,fail,success,-2.0,-1.0,-1.0,-4.0,1.0
4166894957.0,2341.0,True,-19148.0,-3.0,9418.0,93.0,-7.0,-2.0,6.0,-45.0,30.0,0.8000000000000007,2.165349544072948,success,success,success,fail,success,success,5.0,1.0,0.0,2.0,2.0
4166819542.0,965.0,False,-12967.0,-51.0,-14041.0,-168.0,-10.0,-25.0,1.0,-1.0,-8.0,-2.5999999999999996,-8.021052631578947,success,fail,fail,neutral,fail,fail,-6.0,-1.0,0.0,-1.0,-1.0
4164579632.0,1337.0,True,14099.0,77.0,7507.0,-19.0,11.0,6.0,3.0,32.0,4.0,1.5999999999999996,7.042857142857143,fail,success,neutral,neutral,success,fail,-1.0,0.0,0.0,3.0,0.0
4162647486.0,953.0,False,-12400.0,-5.0,-5231.0,-35.0,4.0,-4.0,1.0,-15.0,3.0,-1.0,-3.111111111111111,success,fail,neutral,neutral,fail,fail,-2.0,0.0,0.0,-2.0,-1.0
4162574317.0,1326.0,True,8762.0,19.0,9323.0,24.0,-13.0,10.0,2.0,14.0,0.0,0.6000000000000014,5.139784946236559,success,success,success,neutral,success,success,6.0,1.0,0.0,1.0,2.0
4162550576.0,1727.0,False,-14592.0,-59.0,-9845.0,-17.0,-2.0,-20.0,9.0,-5.0,-14.0,-1.5999999999999996,-4.16,fail,fail,neutral,fail,success,fail,-3.0,0.0,-1.0,0.0,-1.0
4162494483.0,914.0,False,-3945.0,2.0,-7574.0,-61.0,-13.0,-9.0,4.0,2.0,-1.0,-1.0,-3.166666666666667,success,fail,neutral,neutral,fail,success,-2.0,0.0,0.0,-2.0,1.0
4160605912.0,1281.0,True,12614.0,14.0,7071.0,5.0,-6.0,10.0,1.0,-1.0,8.0,1.0,5.633333333333333,success,fail,success,neutral,success,success,5.0,1.0,0.0,3.0,2.0
4160474002.0,1236.0,True,23005.0,-5.0,8943.0,80.0,50.0,40.0,8.0,12.0,-5.0,1.8000000000000007,4.313390313390314,fail,success,neutral,neutral,success,success,5.0,0.0,0.0,2.0,2.0
4160451444.0,2154.0,True,48061.0,35.0,-1683.0,-103.0,2.0,6.0,8.0,-41.0,20.0,-0.6000000000000014,-0.03571428571428603,success,success,success,success,success,success,3.0,2.0,0.0,1.0,0.0
4160258669.0,1722.0,True,27684.0,97.0,12191.0,-59.0,13.0,32.0,6.0,29.0,1.0,1.799999999999999,3.363025210084034,fail,success,success,success,success,success,9.0,2.0,1.0,4.0,2.0
4160197992.0,1401.0,True,9748.0,-8.0,8381.0,-73.0,24.0,4.0,9.0,-8.0,3.0,1.200000000000001,5.538181818181818,fail,fail,neutral,neutral,success,fail,1.0,0.0,0.0,1.0,-2.0
4158655586.0,1603.0,False,-13594.0,-30.0,-2334.0,104.0,26.0,14.0,7.0,-19.0,2.0,-0.7999999999999989,-3.9026315789473682,fail,success,fail,neutral,success,success,-2.0,-1.0,0.0,0.0,0.0
4153957835.0,1388.0,True,8410.0,-21.0,4752.0,-11.0,27.0,14.0,7.0,-13.0,-1.0,0.40000000000000036,1.0579710144927534,success,success,neutral,neutral,fail,success,2.0,0.0,0.0,-1.0,1.0
4153916582.0,1824.0,True,7474.0,40.0,5963.0,-9.0,3.0,-7.0,5.0,4.0,15.0,1.0,1.6727272727272728,success,success,success,success,fail,success,4.0,2.0,1.0,1.0,2.0
4153778380.0,1559.0,True,8871.0,5.0,7806.0,42.0,0.0,2.0,2.0,0.0,-4.0,1.8000000000000007,3.791666666666667,fail,success,neutral,success,success,fail,2.0,0.0,1.0,3.0,-2.0
4152649456.0,846.0,False,-20926.0,-12.0,-10423.0,-63.0,-2.0,4.0,0.0,-10.0,3.0,-1.4000000000000004,-8.893333333333334,fail,fail,fail,neutral,fail,fail,-6.0,-1.0,0.0,-1.0,-1.0
4152631982.0,968.0,False,-9788.0,2.0,-6028.0,-10.0,-2.0,-8.0,1.0,7.0,-2.0,-0.7999999999999989,-2.423529411764706,success,fail,neutral,neutral,fail,fail,-3.0,0.0,0.0,-2.0,-1.0
4152427760.0,1801.0,True,31043.0,33.0,5717.0,24.0,15.0,17.0,11.0,3.0,9.0,0.8000000000000007,3.3382352941176467,success,success,success,success,success,fail,3.0,1.0,1.0,2.0,-2.0
4152248620.0,918.0,True,5956.0,29.0,10950.0,76.0,15.0,11.0,2.0,6.0,9.0,2.0,11.776315789473685,fail,success,neutral,neutral,success,fail,3.0,0.0,0.0,2.0,-1.0
4151879405.0,2134.0,False,835.0,28.0,-7688.0,23.0,-11.0,35.0,19.0,-5.0,5.0,-2.1999999999999993,-3.40625,success,success,success,fail,fail,success,-3.0,-1.0,-2.0,-1.0,2.0
4151558446.0,944.0,True,5842.0,22.0,8235.0,66.0,-4.0,8.0,1.0,13.0,1.0,0.8000000000000007,7.485714285714285,success,success,neutral,neutral,success,success,3.0,0.0,0.0,0.0,1.0
4151551958.0,963.0,False,-9181.0,-27.0,-8861.0,-47.0,3.0,-10.0,3.0,5.0,-13.0,-1.1999999999999993,-4.333333333333333,fail,fail,neutral,neutral,success,fail,-3.0,0.0,0.0,0.0,-1.0
